trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
3867,False,"{'a': 0.001, 'e': 0.02094196999258292}",30,10,33.95418451912598,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3868,False,"{'a': 0.001, 'e': 0.020921038490085878}",20,13,16.11907392316729,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3869,False,"{'a': 0.001, 'e': 0.020900127908629072}",20,8,17.603481616792298,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3870,False,"{'a': 0.001, 'e': 0.020879238227301908}",20,5,27.988744343859665,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3871,False,"{'a': 0.001, 'e': 0.020858369425214716}",25,20,11.465515833173976,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3872,False,"{'a': 0.001, 'e': 0.020837521481498693}",25,17,15.976521453403857,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3873,False,"{'a': 0.001, 'e': 0.020816694375305884}",20,15,7.544619704541688,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3874,False,"{'a': 0.001, 'e': 0.020795888085809178}",30,18,22.0959601304448,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3875,False,"{'a': 0.001, 'e': 0.020775102592202298}",20,6,24.83487914971269,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3876,False,"{'a': 0.001, 'e': 0.020754337873699742}",20,11,14.710887907397579,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3877,False,"{'a': 0.001, 'e': 0.02073359390953679}",20,13,11.147856094366288,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3878,False,"{'a': 0.001, 'e': 0.020712870678969465}",30,16,25.051649455260495,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3879,False,"{'a': 0.001, 'e': 0.020692168161274557}",35,10,28.92550472185371,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",1
3880,False,"{'a': 0.001, 'e': 0.02067148633574953}",25,7,31.487224000005085,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3881,False,"{'a': 0.001, 'e': 0.020650825181712566}",25,17,12.404483514605051,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3882,False,"{'a': 0.001, 'e': 0.020630184678502493}",20,12,16.20417826394318,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3883,False,"{'a': 0.001, 'e': 0.020609564805478826}",30,22,16.002366546442715,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3884,False,"{'a': 0.001, 'e': 0.020588965542021685}",30,20,19.992841523198933,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3885,False,"{'a': 0.001, 'e': 0.0205683868675318}",20,0,-9.551326054380821,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
3886,False,"{'a': 0.001, 'e': 0.02054782876143049}",20,9,19.208750868233043,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3887,False,"{'a': 0.001, 'e': 0.02052729120315966}",20,6,22.05992196357022,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3888,False,"{'a': 0.001, 'e': 0.020506774172181743}",25,11,25.66325551847288,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3889,False,"{'a': 0.001, 'e': 0.020486277647979705}",20,10,13.521485333733438,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3890,False,"{'a': 0.001, 'e': 0.020465801610057018}",25,17,16.732369869799438,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3891,False,"{'a': 0.001, 'e': 0.020445346037937653}",30,22,15.331706871975287,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3892,False,"{'a': 0.001, 'e': 0.020424910911166032}",20,13,11.37539928955778,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3893,False,"{'a': 0.001, 'e': 0.02040449620930702}",30,18,19.856596500938508,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3894,False,"{'a': 0.001, 'e': 0.020384101911945913}",30,15,29.430249344483325,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3895,False,"{'a': 0.001, 'e': 0.020363727998688425}",20,16,6.828374601940809,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3896,False,"{'a': 0.001, 'e': 0.020343374449160633}",25,15,17.7268256294911,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3897,False,"{'a': 0.001, 'e': 0.020323041243008984}",20,10,17.686783965261963,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3898,False,"{'a': 0.001, 'e': 0.02030272835990026}",25,16,17.250155584844627,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3899,False,"{'a': 0.001, 'e': 0.0202824357795216}",25,8,13.629329087834373,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
3900,False,"{'a': 0.001, 'e': 0.02026216348158041}",20,11,16.35356939571856,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3901,False,"{'a': 0.001, 'e': 0.02024191144580439}",30,15,28.23005524635779,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3902,False,"{'a': 0.001, 'e': 0.020221679651941493}",30,2,42.17359711132867,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
3903,False,"{'a': 0.001, 'e': 0.020201468079759942}",20,14,13.539236117168848,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3904,False,"{'a': 0.001, 'e': 0.020181276709048155}",25,7,23.6603112504576,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
3905,False,"{'a': 0.001, 'e': 0.02016110551961476}",20,5,25.670362307158538,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3906,False,"{'a': 0.001, 'e': 0.02014095449128855}",25,17,14.65188683458654,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3907,False,"{'a': 0.001, 'e': 0.020120823603918526}",20,14,11.423638417421115,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3908,False,"{'a': 0.001, 'e': 0.020100712837373778}",20,14,10.654073277479634,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3909,False,"{'a': 0.001, 'e': 0.020080622171543543}",20,9,21.823672988470584,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3910,False,"{'a': 0.001, 'e': 0.020060551586337145}",20,9,18.354467765100033,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3911,False,"{'a': 0.001, 'e': 0.020040501061684014}",30,12,36.068822700797355,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3912,False,"{'a': 0.001, 'e': 0.020020470577533613}",35,15,34.91097399273659,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3913,False,"{'a': 0.001, 'e': 0.02000046011385546}",25,14,20.299954647591193,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3914,False,"{'a': 0.001, 'e': 0.019980469650639078}",20,12,17.39549574977739,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3915,False,"{'a': 0.001, 'e': 0.01996049916789402}",20,11,18.059289361967604,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3916,False,"{'a': 0.001, 'e': 0.019940548645649796}",25,17,10.172384592481308,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
3917,False,"{'a': 0.001, 'e': 0.019920618063955876}",20,9,15.989647807771064,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3918,False,"{'a': 0.001, 'e': 0.019900707402881673}",20,7,24.051258487482645,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3919,False,"{'a': 0.001, 'e': 0.01988081664251654}",30,20,23.23687499318585,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3920,False,"{'a': 0.001, 'e': 0.019860945762969703}",25,16,20.673541654838488,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3921,False,"{'a': 0.001, 'e': 0.019841094744370288}",25,12,20.194246103901506,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3922,False,"{'a': 0.001, 'e': 0.01982126356686726}",20,10,15.780853074386018,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3923,False,"{'a': 0.001, 'e': 0.019801452210629462}",25,7,30.750054179920742,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3924,False,"{'a': 0.001, 'e': 0.019781660655845523}",20,9,17.019503232063535,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3925,False,"{'a': 0.001, 'e': 0.019761888882723885}",20,5,11.437751892077616,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
3926,False,"{'a': 0.001, 'e': 0.019742136871492774}",30,19,23.991720819380532,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3927,False,"{'a': 0.001, 'e': 0.019722404602400184}",25,16,19.780235773988544,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3928,False,"{'a': 0.001, 'e': 0.01970269205571384}",35,23,-20.850986915895476,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
3929,False,"{'a': 0.001, 'e': 0.019682999211721196}",30,16,23.75687565255158,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3930,False,"{'a': 0.001, 'e': 0.019663326050729395}",25,20,7.462927224402627,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3931,False,"{'a': 0.001, 'e': 0.019643672553065292}",30,13,31.79006636850894,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3932,False,"{'a': 0.001, 'e': 0.019624038699075377}",20,10,19.49171460775225,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3933,False,"{'a': 0.001, 'e': 0.0196044244691258}",20,16,8.415327506549101,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3934,False,"{'a': 0.001, 'e': 0.019584829843602315}",20,12,1.144008339566582,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
3935,False,"{'a': 0.001, 'e': 0.019565254802910312}",30,13,31.38176479220978,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3936,False,"{'a': 0.001, 'e': 0.019545699327474745}",30,18,21.085481272453393,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3937,False,"{'a': 0.001, 'e': 0.019526163397740135}",20,4,23.24786052244977,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3938,False,"{'a': 0.001, 'e': 0.01950664699417054}",25,20,9.647274423467053,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3939,False,"{'a': 0.001, 'e': 0.01948715009724957}",25,11,23.387741993065436,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3940,False,"{'a': 0.001, 'e': 0.019467672687480328}",30,18,22.497821575803776,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3941,False,"{'a': 0.001, 'e': 0.01944821474538539}",25,7,30.72711890623431,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3942,False,"{'a': 0.001, 'e': 0.019428776251506814}",25,5,31.60165692234303,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3943,False,"{'a': 0.001, 'e': 0.019409357186406115}",30,13,36.293795366572816,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3944,False,"{'a': 0.001, 'e': 0.01938995753066422}",25,7,31.74848995282193,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3945,False,"{'a': 0.001, 'e': 0.01937057726488147}",20,9,18.07493731397505,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3946,False,"{'a': 0.001, 'e': 0.01935121636967759}",25,0,31.04431995548477,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
3947,False,"{'a': 0.001, 'e': 0.019331874825691705}",25,13,20.4600130546409,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3948,False,"{'a': 0.001, 'e': 0.019312552613582255}",20,10,18.868964325174954,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3949,False,"{'a': 0.001, 'e': 0.019293249714027027}",20,0,26.20845280506874,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3950,False,"{'a': 0.001, 'e': 0.01927396610772311}",20,16,7.90046170136362,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3951,False,"{'a': 0.001, 'e': 0.01925470177538692}",25,14,11.14452849668118,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
3952,False,"{'a': 0.001, 'e': 0.01923545669775411}",30,18,23.477668325670855,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3953,False,"{'a': 0.001, 'e': 0.019216230855579598}",25,13,22.99926110903437,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3954,False,"{'a': 0.001, 'e': 0.019197024229637535}",25,8,31.62751018631936,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3955,False,"{'a': 0.001, 'e': 0.01917783680072131}",25,0,34.98638103151336,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
3956,False,"{'a': 0.001, 'e': 0.019158668549643484}",20,16,9.639717841502831,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3957,False,"{'a': 0.001, 'e': 0.019139519457235805}",35,11,41.53564947040999,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
3958,False,"{'a': 0.001, 'e': 0.019120389504349168}",20,13,13.462964826684187,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3959,False,"{'a': 0.001, 'e': 0.019101278671853638}",25,9,26.82394669365733,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3960,False,"{'a': 0.001, 'e': 0.01908218694063837}",25,14,18.096786286956394,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3961,False,"{'a': 0.001, 'e': 0.019063114291611637}",20,14,11.59699544326284,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3962,False,"{'a': 0.001, 'e': 0.019044060705700774}",25,18,13.713927596752391,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3963,False,"{'a': 0.001, 'e': 0.01902502616385221}",20,11,17.216265719650487,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3964,False,"{'a': 0.001, 'e': 0.019006010647031397}",20,13,14.748657045636184,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3965,False,"{'a': 0.001, 'e': 0.018987014136222814}",20,8,23.374053802853087,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3966,False,"{'a': 0.001, 'e': 0.01896803661242994}",25,20,9.100370249707069,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3967,False,"{'a': 0.001, 'e': 0.01894907805667527}",25,8,28.427202252372954,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3968,False,"{'a': 0.001, 'e': 0.018930138450000234}",20,16,7.2397578332310015,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3969,False,"{'a': 0.001, 'e': 0.018911217773465227}",35,17,35.89362766186669,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3970,False,"{'a': 0.001, 'e': 0.01889231600814957}",20,9,18.574432633205678,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3971,False,"{'a': 0.001, 'e': 0.018873433135151486}",25,7,36.13487159799998,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3972,False,"{'a': 0.001, 'e': 0.01885456913558812}",20,10,16.309632897888264,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3973,False,"{'a': 0.001, 'e': 0.018835723990595455}",25,16,17.346141807509213,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3974,False,"{'a': 0.001, 'e': 0.018816897681328357}",20,6,27.915804737457936,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3975,False,"{'a': 0.001, 'e': 0.018798090188960496}",35,24,24.26972843206819,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3976,False,"{'a': 0.001, 'e': 0.0187793014946844}",30,12,22.434971312712257,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
3977,False,"{'a': 0.001, 'e': 0.018760531579711363}",25,18,15.086107826053198,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3978,False,"{'a': 0.001, 'e': 0.01874178042527147}",20,6,29.417345846428642,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3979,False,"{'a': 0.001, 'e': 0.018723048012613555}",20,16,7.495338159050934,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3980,False,"{'a': 0.001, 'e': 0.018704334323005223}",20,10,18.86796967446537,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3981,False,"{'a': 0.001, 'e': 0.018685639337732773}",30,3,35.27074532442495,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 0}",1
3982,False,"{'a': 0.001, 'e': 0.018666963038101215}",30,6,38.634130784001144,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 0}",1
3983,False,"{'a': 0.001, 'e': 0.018648305405434242}",20,3,6.561192735114577,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
3984,False,"{'a': 0.001, 'e': 0.01862966642107424}",25,15,16.50160542535532,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3985,False,"{'a': 0.001, 'e': 0.01861104606638221}",20,12,14.772398059851714,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3986,False,"{'a': 0.001, 'e': 0.018592444322737798}",30,13,31.002277176857078,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3987,False,"{'a': 0.001, 'e': 0.01857386117153925}",20,0,26.28997820473479,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3988,False,"{'a': 0.001, 'e': 0.01855529659420343}",30,18,20.461641964065322,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3989,False,"{'a': 0.001, 'e': 0.018536750572165746}",25,14,17.374863418526935,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3990,False,"{'a': 0.001, 'e': 0.018518223086880184}",25,16,14.580127695381817,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3991,False,"{'a': 0.001, 'e': 0.018499714119819242}",35,15,35.09191206113029,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3992,False,"{'a': 0.001, 'e': 0.01848122365247397}",20,6,22.035395776311354,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3993,False,"{'a': 0.001, 'e': 0.018462751666353888}",25,13,20.035146598278974,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3994,False,"{'a': 0.001, 'e': 0.018444298142987012}",25,15,17.671806839964468,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3995,False,"{'a': 0.001, 'e': 0.01842586306391981}",20,16,9.712568860629137,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3996,False,"{'a': 0.001, 'e': 0.018407446410717215}",25,10,20.82559113229182,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3997,False,"{'a': 0.001, 'e': 0.018389048164962566}",25,12,23.01985593278216,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3998,False,"{'a': 0.001, 'e': 0.01837066830825761}",30,13,29.909316092983406,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3999,False,"{'a': 0.001, 'e': 0.01835230682222249}",30,18,22.165759830612377,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4000,False,"{'a': 0.001, 'e': 0.018333963688495727}",35,19,28.12550685207547,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4001,False,"{'a': 0.001, 'e': 0.01831563888873418}",20,0,29.49975485194314,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4002,False,"{'a': 0.001, 'e': 0.01829733240461304}",20,10,19.589057577981293,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4003,False,"{'a': 0.001, 'e': 0.018279044217825845}",25,20,10.249260116833947,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4004,False,"{'a': 0.001, 'e': 0.01826077431008438}",25,11,25.464416205329844,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4005,False,"{'a': 0.001, 'e': 0.01824252266311874}",25,14,8.013420545878036,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
4006,False,"{'a': 0.001, 'e': 0.018224289258677303}",20,14,10.94681076951209,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4007,False,"{'a': 0.001, 'e': 0.01820607407852663}",30,16,27.917172681174982,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4008,False,"{'a': 0.001, 'e': 0.018187877104451564}",30,17,23.426818083673375,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4009,False,"{'a': 0.001, 'e': 0.0181696983182551}",25,0,38.63899759786728,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
4010,False,"{'a': 0.001, 'e': 0.018151537701758473}",20,12,12.742897516109108,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4011,False,"{'a': 0.001, 'e': 0.018133395236801075}",30,20,23.67769212946377,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4012,False,"{'a': 0.001, 'e': 0.01811527090524041}",25,14,21.182526511895176,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4013,False,"{'a': 0.001, 'e': 0.018097164688952158}",25,5,29.530902670165187,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
4014,False,"{'a': 0.001, 'e': 0.01807907656983012}",30,15,21.21016093065982,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4015,False,"{'a': 0.001, 'e': 0.018061006529786143}",20,5,26.35926214572665,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4016,False,"{'a': 0.001, 'e': 0.018042954550750216}",20,5,26.35542405825622,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4017,False,"{'a': 0.001, 'e': 0.01802492061467033}",25,9,27.59817510608825,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4018,False,"{'a': 0.001, 'e': 0.018006904703512558}",20,15,10.991628127251342,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4019,False,"{'a': 0.001, 'e': 0.017988906799261007}",25,15,19.909471385187704,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4020,False,"{'a': 0.001, 'e': 0.017970926883917736}",20,11,17.090105426605923,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4021,False,"{'a': 0.001, 'e': 0.01795296493950285}",20,7,23.91925657426218,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4022,False,"{'a': 0.001, 'e': 0.017935020948054412}",25,14,21.861153321639176,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4023,False,"{'a': 0.001, 'e': 0.017917094891628405}",20,6,20.839758410966127,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4024,False,"{'a': 0.001, 'e': 0.017899186752298794}",20,3,4.573190963262479,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
4025,False,"{'a': 0.001, 'e': 0.017881296512157415}",20,12,12.645283266269171,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4026,False,"{'a': 0.001, 'e': 0.017863424153314034}",20,6,26.87058041824055,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4027,False,"{'a': 0.001, 'e': 0.017845569657896316}",25,14,16.49362281944518,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4028,False,"{'a': 0.001, 'e': 0.017827733008049722}",25,3,35.77468280231865,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
4029,False,"{'a': 0.001, 'e': 0.017809914185937626}",25,20,8.130070771402902,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4030,False,"{'a': 0.001, 'e': 0.017792113173741214}",25,18,11.77293384868535,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4031,False,"{'a': 0.001, 'e': 0.01777432995365944}",30,14,28.302289482136473,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4032,False,"{'a': 0.001, 'e': 0.017756564507909123}",20,2,32.04251818486183,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4033,False,"{'a': 0.001, 'e': 0.017738816818724773}",20,13,10.910081314186382,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4034,False,"{'a': 0.001, 'e': 0.017721086868358722}",25,11,26.741348141059106,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4035,False,"{'a': 0.001, 'e': 0.017703374639081032}",30,0,33.989624333586626,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
4036,False,"{'a': 0.001, 'e': 0.017685680113179437}",20,16,4.95243907336945,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4037,False,"{'a': 0.001, 'e': 0.01766800327295943}",20,9,14.479819012556932,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4038,False,"{'a': 0.001, 'e': 0.01765034410074419}",20,12,13.898544208390014,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4039,False,"{'a': 0.001, 'e': 0.0176327025788745}",20,9,17.761621398953796,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4040,False,"{'a': 0.001, 'e': 0.017615078689708876}",30,21,17.192805225790057,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4041,False,"{'a': 0.001, 'e': 0.017597472415623393}",20,4,28.443865670137367,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4042,False,"{'a': 0.001, 'e': 0.017579883739011794}",25,11,26.081196105041872,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4043,False,"{'a': 0.001, 'e': 0.017562312642285412}",30,18,23.25950145135316,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4044,False,"{'a': 0.001, 'e': 0.01754475910787312}",25,12,23.687946006501644,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4045,False,"{'a': 0.001, 'e': 0.0175272231182214}",25,11,25.550829537056106,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4046,False,"{'a': 0.001, 'e': 0.017509704655794274}",20,14,11.826557542783949,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4047,False,"{'a': 0.001, 'e': 0.017492203703073247}",25,13,18.18177498667017,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4048,False,"{'a': 0.001, 'e': 0.017474720242557397}",20,10,8.814970508676193,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
4049,False,"{'a': 0.001, 'e': 0.01745725425676323}",30,16,23.296133298852858,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
